NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
108684,경기도 안산시 단원구 초지동,802,0802,0000,초지역메이저타운푸르지오파크단지,72.7925,202406,14,"70,000",101,24,개인,개인,2019,원초로 90,-,중개거래,경기 안산시 단원구,2024.9.27
108685,경기도 안산시 상록구 이동,664,0664,0000,주공그린빌10단지,84.95,202406,14,"43,200",1004,4,개인,개인,2003,안산천남1로 100,-,중개거래,경기 안산시 상록구,2024.8.7
108686,경기도 평택시 청북읍 옥길리,1110,1110,0000,부영사랑으로1단지,59.9605,202406,14,"15,850",116,8,개인,개인,2011,안청로1길 12,-,중개거래,경기 평택시,2024.8.5
108687,경기도 안산시 단원구 고잔동,728,0728,0000,푸르지오3차,84.96,202406,14,"68,000",302,1,개인,개인,2003,광덕3로 201,-,중개거래,경기 안산시 단원구,2024.9.20
108688,경기도 안산시 단원구 원곡동,938,0938,0000,경남아너스빌,59.99,202406,14,"36,000",111,10,개인,개인,2005,원선1로 61,-,중개거래,경기 안산시 단원구,2024.8.30
108689,경기도 안산시 상록구 수암동,502-5,0502,0005,동영센트럴타워,84.96,202406,14,"29,300",1,8,개인,개인,2009,원당골길 17,-,중개거래,경기 안산시 상록구,2024.8.9
108690,경기도 동두천시 지행동,717-2,0717,0002,송내주공1단지,84.88,202406,14,"18,500",102,1,개인,개인,2004,지행로 16,-,중개거래,경기 동두천시,2024.8.9
108691,경기도 평택시 소사동,697,0697,0000,평택효성해링턴플레이스2단지,103.981,202406,14,"51,000",211동,20,개인,개인,2019,소사3로 22,-,중개거래,경기 평택시,2024.10.15
108692,경기도 평택시 소사동,670,0670,0000,평택효성해링턴플레이스1단지,84.793,202406,14,"42,500",112동,18,개인,개인,2019,소사3로 53,-,중개거래,경기 평택시,2024.8.30
108693,경기도 안산시 상록구 사동,1536,1536,0000,푸른마을주공5,49.99,202406,14,"29,500",509,13,개인,개인,2000,광덕4로 460,-,중개거래,경기 안산시 상록구,2024.11.25
108694,경기도 안산시 상록구 사동,1533,1533,0000,늘푸른,84.932,202406,14,"48,300",107,5,개인,개인,1999,중보로 22,-,중개거래,경기 안산시 상록구,2024.9.10
108695,경기도 안산시 상록구 사동,1512,1512,0000,안산고잔6차푸르지오,120.651,202406,14,"63,500",605,23,개인,개인,2005,해양1로 11,-,중개거래,경기 안산시 상록구,2024.10.31
108696,경기도 안산시 상록구 사동,1639-7,1639,0007,그랑시티자이,84.868,202406,14,"65,000",105동,22,개인,개인,2020,해양4로 31,-,중개거래,경기 안산시 상록구,2024.8.12
108697,경기도 평택시 소사동,697,0697,0000,평택효성해링턴플레이스2단지,72.656,202406,14,"36,400",204동,11,개인,개인,2019,소사3로 22,-,중개거래,경기 평택시,2024.9.6
108698,경기도 평택시 팽성읍 송화리,790-1,0790,0001,대원,59.97,202406,14,"20,000",101,12,개인,개인,2002,부용로 36,-,직거래,-,2024.7.8
108699,경기도 평택시 포승읍 도곡리,1120-5,1120,0005,스마트빌듀오2차,22.68,202406,14,"4,900",-,6,개인,개인,2014,여술로 7,-,중개거래,경기 평택시,2024.6.21
108700,경기도 평택시 고덕동,Jan.61,2461,0001,고덕국제신도시아너스,59.74,202406,14,"41,500",929동,10,개인,개인,2022,고덕율포1로 10,-,중개거래,경기 평택시,2024.12.2
108701,경기도 평택시 동삭동,가-,0000,0000,힐스테이트지제역,59.9989,202406,14,"48,000",114동,11,개인,개인,2020,지제동삭1로 91,-,중개거래,경기 평택시,2024.7.25
108702,경기도 평택시 고덕동,1897-3,1897,0003,신안인스빌시그니처,84.9534,202406,14,"59,500",276동,9,개인,개인,2020,고덕국제대로 203,-,중개거래,경기 평택시,2024.11.29
108703,경기도 평택시 고덕동,1899-2,1899,0002,고덕국제신도시제일풍경채,84.86,202406,14,"65,000",127동,34,개인,개인,2019,고덕국제대로 179,-,중개거래,경기 평택시,2024.9.20
108704,경기도 평택시 포승읍 만호리,646-1,0646,0001,SR친오애,55.2406,202406,14,"14,000",103,4,개인,개인,2004,서동대로 784,-,중개거래,경기 평택시,2024.6.27
108705,경기도 평택시 포승읍 만호리,575-10,0575,0010,평택메트로하임,24.31,202406,14,"4,700",평택메트로하임,12,개인,개인,2015,평택항로184번길 21-11,-,중개거래,경기 평택시,2024.7.26
108706,경기도 안산시 단원구 선부동,1188,1188,0000,안산라프리모,74.8727,202406,14,"53,100",104,13,개인,개인,2020,선부광장남로 17,-,중개거래,경기 안산시 단원구,2024.9.13
108707,경기도 안산시 단원구 선부동,1069,1069,0000,군자주공10,39.66,202406,13,"28,800",1002,4,개인,개인,1989,석수로 5,-,중개거래,경기 안산시단원구,2024.7.24
108708,경기도 안산시 단원구 초지동,802,0802,0000,초지역메이저타운푸르지오파크단지,59.9333,202406,13,"59,800",104,21,개인,개인,2019,원초로 90,-,중개거래,경기 안산시단원구,2024.7.24
108709,경기도 안산시 상록구 본오동,880,0880,0000,반월한양,58.5439,202406,13,"26,700",9,5,개인,개인,1990,반석로 8,-,중개거래,경기 안산시상록구,2024.8.1
108710,경기도 안산시 상록구 본오동,880,0880,0000,반월한양,58.5439,202406,13,"26,800",9,4,개인,개인,1990,반석로 8,-,중개거래,경기 안산시 상록구,2024.8.30
108711,경기도 안산시 단원구 초지동,724,0724,0000,주공그린빌13단지,51.75,202406,13,"26,700",1309,6,개인,개인,2002,광덕2로 17,-,중개거래,경기 안산시 단원구,2024.8.23
108712,경기도 평택시 고덕면 궁리,523,0523,0000,고덕하늘채시그니처,59.9717,202406,13,"30,000",110동,21,개인,개인,2021,효덕새싹길 55,-,중개거래,경기 평택시,2024.7.31
108713,경기도 평택시 고덕면 궁리,75,0075,0000,태평,59.91,202406,13,"13,000",201,16,개인,개인,1995,서동대로 2651,-,중개거래,경기 평택시,2024.6.20
108714,경기도 안산시 상록구 본오동,871,0871,0000,신안1,68.79,202406,13,"32,000",109,4,개인,개인,1993,반석로 44,-,중개거래,경기 안산시상록구,2024.8.5
108715,경기도 동두천시 생연동,296-1,0296,0001,상우아파트,83.04,202406,13,"10,100",102,10,개인,개인,1991,삼육사로 1057,-,중개거래,경기 동두천시,2024.7.15
108716,경기도 평택시 죽백동,817,0817,0000,소사벌더샵마스터뷰,99.3385,202406,13,"54,800",103동,22,개인,개인,2018,죽백4로 16,-,중개거래,"경기 평택시, 서울 용산구",2024.6.21
108717,경기도 평택시 죽백동,737,0737,0000,평택소사벌호반베르디움,84.2227,202406,13,"45,300",1107동,25,개인,개인,2018,비전3로 116,-,중개거래,경기 평택시,2024.6.28
108718,경기도 평택시 죽백동,722,0722,0000,평택소사벌반도유보라아이비파크1단지,84.8976,202406,13,"39,300",106동,21,개인,개인,2016,비전2로 297,-,중개거래,경기 평택시,2024.7.17
108719,경기도 안산시 단원구 고잔동,853,0853,0000,힐스테이트중앙,74.9729,202406,13,"74,800",107,5,개인,개인,2018,고잔로 81,-,중개거래,경기 안산시 단원구,2024.8.22
108720,경기도 안산시 단원구 초지동,802,0802,0000,초지역메이저타운푸르지오파크단지,59.9761,202406,13,"59,800",-,21,개인,개인,2019,원초로 90,20240723,중개거래,경기 안산시단원구,-
108721,경기도 안산시 상록구 사동,1505,1505,0000,본오2차,46.05,202406,13,"16,000",202,14,개인,개인,1994,선진로 114,-,중개거래,경기 안산시상록구,2024.7.12
108722,경기도 안산시 단원구 고잔동,720,0720,0000,호수공원(대림1),87.152,202406,13,"57,900",131,6,개인,개인,2001,광덕서로 19,-,중개거래,경기 안산시단원구,2024.7.24
108723,경기도 평택시 비전동,856-2,0856,0002,동아백합,58.303,202406,13,"15,700",101,5,개인,개인,1994,중앙로 237,-,중개거래,경기 평택시,2024.6.17
108724,경기도 안산시 상록구 사동,1318-4,1318,0004,엘리지움,84.39,202406,13,"30,500",1,17,개인,개인,2010,석호로 204,-,중개거래,경기 안산시상록구,2024.7.12
108725,경기도 안산시 상록구 사동,1639-7,1639,0007,그랑시티자이,101.3888,202406,13,"93,500",101동,34,개인,개인,2020,해양4로 31,-,중개거래,경기 안산시 상록구,2024.10.31
108726,경기도 평택시 비전동,800,0800,0000,한성,77.38,202406,13,"22,500",101,5,개인,개인,1997,평택5로 254,-,중개거래,경기 평택시,2024.8.30
108727,경기도 평택시 소사동,697,0697,0000,평택효성해링턴플레이스2단지,59.875,202406,13,"29,500",219동,27,개인,개인,2019,소사3로 22,-,중개거래,"경기 안성시, 경기 평택시",2024.7.26
108728,경기도 평택시 소사동,697,0697,0000,평택효성해링턴플레이스2단지,59.875,202406,13,"31,200",217동,11,개인,개인,2019,소사3로 22,-,중개거래,경기 평택시,2024.8.30
108729,경기도 안산시 상록구 사동,1639,1639,0000,그랑시티자이2차,84.9712,202406,13,"70,000",203동,19,개인,개인,2020,해양5로 17,-,중개거래,경기 안산시상록구,2024.7.30
108730,경기도 안산시 단원구 고잔동,853,0853,0000,힐스테이트중앙,84.9761,202406,13,"89,000",103,35,개인,개인,2018,고잔로 81,-,중개거래,경기 안산시 단원구,2024.8.22
108731,경기도 안산시 상록구 사동,1423,1423,0000,e편한세상상록,74.506,202406,13,"39,800",102동,9,개인,개인,2019,항가울로 28,-,중개거래,"경기 안산시 단원구, 경기 안산시 상록구",2024.8.16
108732,경기도 동두천시 지행동,354,0354,0000,동원베네스트,84.781,202406,13,"26,500",108,14,개인,개인,2009,이담로 89,-,중개거래,경기 동두천시,2024.8.12
108733,경기도 동두천시 지행동,691,0691,0000,부영아파트(3단지),84.9868,202406,13,"18,500",304,12,개인,개인,2003,생연로 28,-,중개거래,경기 동두천시,2024.7.29
108734,경기도 동두천시 지행동,282-5,0282,0005,지행현대1차아파트,59.84,202406,13,"13,800",101,1,개인,개인,1999,평화로 2316-20,-,중개거래,경기 동두천시,2024.6.13
108735,경기도 평택시 용이동,737,0737,0000,e편한세상평택용이1단지,84.98,202406,13,"35,000",109동,12,개인,개인,2017,신흥1로 67,-,중개거래,경기 평택시,2024.7.26
108736,경기도 평택시 용이동,470-1,0470,0001,평택용이2차푸르지오,84.8461,202406,13,"34,200",203,7,개인,개인,2010,현신3길 76,-,중개거래,경기 평택시,2024.10.16
108737,경기도 안산시 상록구 본오동,872-20,0872,0020,우성,45.77,202406,13,"23,000",13,1,개인,개인,1990,본오로 145,-,중개거래,경기 안산시상록구,2024.8.1
108738,경기도 안산시 단원구 초지동,731,0731,0000,호수마을풍림,142.78,202406,13,"60,300",111,11,개인,개인,2000,광덕1로 80,-,중개거래,"경기 안산시단원구, 경기 안산시상록구",2024.7.26
108739,경기도 안산시 상록구 사동,1345,1345,0000,SK선경,129.77,202406,13,"42,600",103,13,개인,개인,1994,감골2로 58,-,중개거래,경기 안산시 상록구,2024.10.25
108740,경기도 평택시 포승읍 만호리,646-1,0646,0001,SR친오애,78.9582,202406,13,"16,200",102,7,개인,개인,2004,서동대로 784,-,중개거래,경기 평택시,2024.8.27
108741,경기도 안산시 단원구 선부동,1085,1085,0000,공작한양(고층),42.615,202406,13,"16,000",120,5,개인,개인,1992,선부로 166,-,중개거래,경기 안산시 단원구,2024.9.6
108742,경기도 광주시 신현동,1232,1232,0000,e편한세상오포3차,79.04,202406,13,"59,000",306동,5,개인,개인,2016,신현로 20,-,중개거래,"경기 광주시, 경기 성남시 중원구",2024.9.25
108743,경기도 화성시 동탄구 장지동,963,0963,0000,동탄호수자이파밀리에,74.89,202406,13,"61,000",3204동,20,개인,개인,2018,동탄대로2길 19,-,중개거래,경기 화성시,2024.7.31
108744,경기도 양주시 덕계동,937,0937,0000,덕계역대광로제비앙더메트로팰리스,100.5232,202406,13,"50,500",104동,23,개인,개인,2023,덕계로 137,-,중개거래,경기 양주시,2024.9.2
108745,경기도 양주시 덕계동,203-6,0203,0006,현대,59.986,202406,13,"18,500",102,12,개인,개인,1997,회천남로416번길 15,-,중개거래,경기 양주시,2024.9.3
108746,경기도 화성시 동탄구 산척동,745,0745,0000,레이크힐 반도유보라 아이비파크 10.2,84.9991,202406,13,"53,000",3603,19,개인,개인,2018,동탄순환대로10길 88,-,중개거래,경기 화성시 동탄구,2024.8.9
108747,경기도 광주시 초월읍 도평리,205,0205,0000,도평리1차우림퓨전빌,84.573,202406,13,"21,000",-,2,개인,개인,2002,현산로 99,20240614,중개거래,경기 광주시,-
108748,경기도 광주시 초월읍 지월리,885,0885,0000,광주초월금강아미움,84.97,202406,13,"24,000",104,15,개인,개인,2004,지월로55번길 24,-,중개거래,경기 광주시,2024.7.24
108749,경기도 광주시 초월읍 쌍동리,400,0400,0000,초월역한라비발디,84.9396,202406,13,"47,550",110동,10,개인,개인,2023,경충대로1127번길 58,-,직거래,-,2024.7.16
108750,경기도 광주시 쌍령동,337,0337,0000,동성1,84.98,202406,13,"31,000",105동,16,개인,개인,2001,경충대로1422번길 25,-,중개거래,경기 광주시,2024.8.6
108751,경기도 광주시 쌍령동,501,0501,0000,서희스타힐스,84.99,202406,13,"34,500",102,9,개인,개인,2013,경충대로 1498,-,중개거래,경기 광주시,2024.8.14
108752,경기도 화성시 동탄구 반송동,79,0079,0000,시범다은마을우남퍼스트빌,67.0661,202406,13,"58,000",349,6,개인,개인,2007,동탄중앙로 171,-,중개거래,경기 화성시,2024.11.11
108753,경기도 화성시 동탄구 반송동,83,0083,0000,시범한빛마을삼부르네상스,84.768,202406,13,"66,000",202,14,개인,개인,2007,동탄반석로 207,-,중개거래,경기 화성시,2024.8.19
108754,경기도 광주시 송정동,574,0574,0000,금강펜테리움2단지,84.9584,202406,13,"33,500",208,1,개인,개인,2010,경안천로 145,-,중개거래,경기 광주시,2024.10.11
108755,경기도 양주시 옥정동,868,0868,0000,양주옥정린파밀리에,84.96,202406,13,"44,500",102동,21,개인,개인,2024,옥정서로5길 60,-,중개거래,"경기 양주시, 서울 동대문구",2024.8.7
108756,경기도 양주시 옥정동,955,0955,0000,옥정센트럴파크푸르지오,58.9923,202406,13,"34,500",909동,9,개인,개인,2016,옥정서로 130,-,중개거래,경기 양주시,2024.8.20
108757,경기도 화성시 동탄구 목동,486,0486,0000,동탄2신도시호반베르디움22단지,53.4754,202406,13,"52,200",2206,11,개인,개인,2017,동탄순환대로20길 104,-,중개거래,경기 화성시 동탄구,2024.8.20
108758,경기도 화성시 동탄구 목동,494,0494,0000,호반베르디움센트럴포레,84.8388,202406,13,"59,700",1917동,9,개인,개인,2017,동탄신리천로1길 74,-,중개거래,경기 화성시,2024.9.5
108759,경기도 화성시 동탄구 청계동,533,0533,0000,동탄역시범반도유보라아이비파크1.0,84.9885,202406,13,"88,500",1026동,19,개인,개인,2015,동탄대로시범길 168,-,중개거래,경기 화성시,2024.7.9
108760,경기도 광주시 역동,247,0247,0000,이편한세상광주역5단지,84.9099,202406,13,"65,000",502,9,개인,개인,2016,순암로36번길 41,-,중개거래,"경기 광주시, 경기 성남시 분당구",2024.9.20
108761,경기도 광주시 신현동,681-3,0681,0003,현대모닝사이드1-A,131.191,202406,13,"57,000",201,7,개인,개인,2002,신현로 65-24,-,중개거래,경기 광주시,2024.7.15
108762,경기도 광주시 신현동,1236,1236,0000,이편한세상태재1단지,84.989,202406,13,"55,500",101동,4,개인,개인,2018,태재로 20-15,-,중개거래,경기 광주시,2024.7.26
108763,경기도 광주시 양벌동,359,0359,0000,양벌리우림,134.91,202406,13,"37,500",102,11,개인,개인,2000,마루들길 248,-,중개거래,경기 광주시,2024.7.26
